"rules","support","confidence","coverage","lift","count"
"287","{DoItYBks=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"288","{YouthBks=[0,1],DoItYBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"289","{YouthBks=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"290","{DoItYBks=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"291","{YouthBks=[0,1],RefBks=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"292","{YouthBks=[0,1],ArtBks=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"293","{RefBks=[0,1],ArtBks=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"294","{YouthBks=[0,1],RefBks=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"295","{YouthBks=[0,1],GeogBks=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"296","{RefBks=[0,1],GeogBks=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"297","{YouthBks=[0,1],RefBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"298","{YouthBks=[0,1],ItalCook=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"299","{RefBks=[0,1],ItalCook=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"300","{YouthBks=[0,1],RefBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"301","{YouthBks=[0,1],ItalAtlas=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"302","{RefBks=[0,1],ItalAtlas=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"303","{YouthBks=[0,1],RefBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"304","{YouthBks=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"305","{RefBks=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"306","{YouthBks=[0,1],RefBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"307","{YouthBks=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"308","{RefBks=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"309","{YouthBks=[0,1],ArtBks=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"310","{YouthBks=[0,1],GeogBks=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"311","{ArtBks=[0,1],GeogBks=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"312","{YouthBks=[0,1],ArtBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"313","{YouthBks=[0,1],ItalCook=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"314","{ArtBks=[0,1],ItalCook=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"315","{YouthBks=[0,1],ArtBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"316","{YouthBks=[0,1],ItalAtlas=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"317","{ArtBks=[0,1],ItalAtlas=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"318","{YouthBks=[0,1],ArtBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"319","{YouthBks=[0,1],ItalArt=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"320","{ArtBks=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"321","{YouthBks=[0,1],ArtBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"322","{YouthBks=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"323","{ArtBks=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"324","{YouthBks=[0,1],GeogBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"325","{YouthBks=[0,1],ItalCook=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"326","{GeogBks=[0,1],ItalCook=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"327","{YouthBks=[0,1],GeogBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"328","{YouthBks=[0,1],ItalAtlas=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"329","{GeogBks=[0,1],ItalAtlas=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"330","{YouthBks=[0,1],GeogBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"331","{YouthBks=[0,1],ItalArt=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"332","{GeogBks=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"333","{YouthBks=[0,1],GeogBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"334","{YouthBks=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"335","{GeogBks=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"336","{YouthBks=[0,1],ItalCook=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"337","{YouthBks=[0,1],ItalAtlas=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"338","{ItalCook=[0,1],ItalAtlas=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"339","{YouthBks=[0,1],ItalCook=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"340","{YouthBks=[0,1],ItalArt=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"341","{ItalCook=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"342","{YouthBks=[0,1],ItalCook=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"343","{YouthBks=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"344","{ItalCook=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"345","{YouthBks=[0,1],ItalAtlas=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"346","{YouthBks=[0,1],ItalArt=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"347","{ItalAtlas=[0,1],ItalArt=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"348","{YouthBks=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"349","{YouthBks=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"350","{ItalAtlas=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"351","{YouthBks=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"352","{YouthBks=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"353","{ItalArt=[0,1],Florence=[0,1]} => {YouthBks=[0,1]}",1,1,1,1,2000
"354","{CookBks=[0,1],DoItYBks=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"355","{CookBks=[0,1],RefBks=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"356","{DoItYBks=[0,1],RefBks=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"357","{CookBks=[0,1],DoItYBks=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"358","{CookBks=[0,1],ArtBks=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"359","{DoItYBks=[0,1],ArtBks=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"360","{CookBks=[0,1],DoItYBks=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"361","{CookBks=[0,1],GeogBks=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"362","{DoItYBks=[0,1],GeogBks=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"363","{CookBks=[0,1],DoItYBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"364","{CookBks=[0,1],ItalCook=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"365","{DoItYBks=[0,1],ItalCook=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"366","{CookBks=[0,1],DoItYBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"367","{CookBks=[0,1],ItalAtlas=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"368","{DoItYBks=[0,1],ItalAtlas=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"369","{CookBks=[0,1],DoItYBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"370","{CookBks=[0,1],ItalArt=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"371","{DoItYBks=[0,1],ItalArt=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"372","{CookBks=[0,1],DoItYBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"373","{CookBks=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"374","{DoItYBks=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"375","{CookBks=[0,1],RefBks=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"376","{CookBks=[0,1],ArtBks=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"377","{RefBks=[0,1],ArtBks=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"378","{CookBks=[0,1],RefBks=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"379","{CookBks=[0,1],GeogBks=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"380","{RefBks=[0,1],GeogBks=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"381","{CookBks=[0,1],RefBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"382","{CookBks=[0,1],ItalCook=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"383","{RefBks=[0,1],ItalCook=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"384","{CookBks=[0,1],RefBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"385","{CookBks=[0,1],ItalAtlas=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"386","{RefBks=[0,1],ItalAtlas=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"387","{CookBks=[0,1],RefBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"388","{CookBks=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"389","{RefBks=[0,1],ItalArt=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"390","{CookBks=[0,1],RefBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"391","{CookBks=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"392","{RefBks=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"393","{CookBks=[0,1],ArtBks=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"394","{CookBks=[0,1],GeogBks=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"395","{ArtBks=[0,1],GeogBks=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"396","{CookBks=[0,1],ArtBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"397","{CookBks=[0,1],ItalCook=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"398","{ArtBks=[0,1],ItalCook=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"399","{CookBks=[0,1],ArtBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"400","{CookBks=[0,1],ItalAtlas=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"401","{ArtBks=[0,1],ItalAtlas=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"402","{CookBks=[0,1],ArtBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"403","{CookBks=[0,1],ItalArt=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"404","{ArtBks=[0,1],ItalArt=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"405","{CookBks=[0,1],ArtBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"406","{CookBks=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"407","{ArtBks=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"408","{CookBks=[0,1],GeogBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"409","{CookBks=[0,1],ItalCook=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"410","{GeogBks=[0,1],ItalCook=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"411","{CookBks=[0,1],GeogBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"412","{CookBks=[0,1],ItalAtlas=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"413","{GeogBks=[0,1],ItalAtlas=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"414","{CookBks=[0,1],GeogBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"415","{CookBks=[0,1],ItalArt=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"416","{GeogBks=[0,1],ItalArt=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"417","{CookBks=[0,1],GeogBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"418","{CookBks=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"419","{GeogBks=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"420","{CookBks=[0,1],ItalCook=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"421","{CookBks=[0,1],ItalAtlas=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"422","{ItalCook=[0,1],ItalAtlas=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"423","{CookBks=[0,1],ItalCook=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"424","{CookBks=[0,1],ItalArt=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"425","{ItalCook=[0,1],ItalArt=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"426","{CookBks=[0,1],ItalCook=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"427","{CookBks=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"428","{ItalCook=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"429","{CookBks=[0,1],ItalAtlas=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"430","{CookBks=[0,1],ItalArt=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"431","{ItalAtlas=[0,1],ItalArt=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"432","{CookBks=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"433","{CookBks=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"434","{ItalAtlas=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"435","{CookBks=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"436","{CookBks=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"437","{ItalArt=[0,1],Florence=[0,1]} => {CookBks=[0,1]}",1,1,1,1,2000
"438","{DoItYBks=[0,1],RefBks=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"439","{DoItYBks=[0,1],ArtBks=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"440","{RefBks=[0,1],ArtBks=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"441","{DoItYBks=[0,1],RefBks=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"442","{DoItYBks=[0,1],GeogBks=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"443","{RefBks=[0,1],GeogBks=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"444","{DoItYBks=[0,1],RefBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"445","{DoItYBks=[0,1],ItalCook=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"446","{RefBks=[0,1],ItalCook=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"447","{DoItYBks=[0,1],RefBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"448","{DoItYBks=[0,1],ItalAtlas=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"449","{RefBks=[0,1],ItalAtlas=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"450","{DoItYBks=[0,1],RefBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"451","{DoItYBks=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"452","{RefBks=[0,1],ItalArt=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"453","{DoItYBks=[0,1],RefBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"454","{DoItYBks=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"455","{RefBks=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"456","{DoItYBks=[0,1],ArtBks=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"457","{DoItYBks=[0,1],GeogBks=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"458","{ArtBks=[0,1],GeogBks=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"459","{DoItYBks=[0,1],ArtBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"460","{DoItYBks=[0,1],ItalCook=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"461","{ArtBks=[0,1],ItalCook=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"462","{DoItYBks=[0,1],ArtBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"463","{DoItYBks=[0,1],ItalAtlas=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"464","{ArtBks=[0,1],ItalAtlas=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"465","{DoItYBks=[0,1],ArtBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"466","{DoItYBks=[0,1],ItalArt=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"467","{ArtBks=[0,1],ItalArt=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"468","{DoItYBks=[0,1],ArtBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"469","{DoItYBks=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"470","{ArtBks=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"471","{DoItYBks=[0,1],GeogBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"472","{DoItYBks=[0,1],ItalCook=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"473","{GeogBks=[0,1],ItalCook=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"474","{DoItYBks=[0,1],GeogBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"475","{DoItYBks=[0,1],ItalAtlas=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"476","{GeogBks=[0,1],ItalAtlas=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"477","{DoItYBks=[0,1],GeogBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"478","{DoItYBks=[0,1],ItalArt=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"479","{GeogBks=[0,1],ItalArt=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"480","{DoItYBks=[0,1],GeogBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"481","{DoItYBks=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"482","{GeogBks=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"483","{DoItYBks=[0,1],ItalCook=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"484","{DoItYBks=[0,1],ItalAtlas=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"485","{ItalCook=[0,1],ItalAtlas=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"486","{DoItYBks=[0,1],ItalCook=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"487","{DoItYBks=[0,1],ItalArt=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"488","{ItalCook=[0,1],ItalArt=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"489","{DoItYBks=[0,1],ItalCook=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"490","{DoItYBks=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"491","{ItalCook=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"492","{DoItYBks=[0,1],ItalAtlas=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"493","{DoItYBks=[0,1],ItalArt=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"494","{ItalAtlas=[0,1],ItalArt=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"495","{DoItYBks=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"496","{DoItYBks=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"497","{ItalAtlas=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"498","{DoItYBks=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"499","{DoItYBks=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"500","{ItalArt=[0,1],Florence=[0,1]} => {DoItYBks=[0,1]}",1,1,1,1,2000
"501","{RefBks=[0,1],ArtBks=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"502","{RefBks=[0,1],GeogBks=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"503","{ArtBks=[0,1],GeogBks=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"504","{RefBks=[0,1],ArtBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"505","{RefBks=[0,1],ItalCook=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"506","{ArtBks=[0,1],ItalCook=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"507","{RefBks=[0,1],ArtBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"508","{RefBks=[0,1],ItalAtlas=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"509","{ArtBks=[0,1],ItalAtlas=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"510","{RefBks=[0,1],ArtBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"511","{RefBks=[0,1],ItalArt=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"512","{ArtBks=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"513","{RefBks=[0,1],ArtBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"514","{RefBks=[0,1],Florence=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"515","{ArtBks=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"516","{RefBks=[0,1],GeogBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"517","{RefBks=[0,1],ItalCook=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"518","{GeogBks=[0,1],ItalCook=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"519","{RefBks=[0,1],GeogBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"520","{RefBks=[0,1],ItalAtlas=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"521","{GeogBks=[0,1],ItalAtlas=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"522","{RefBks=[0,1],GeogBks=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"523","{RefBks=[0,1],ItalArt=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"524","{GeogBks=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"525","{RefBks=[0,1],GeogBks=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"526","{RefBks=[0,1],Florence=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"527","{GeogBks=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"528","{RefBks=[0,1],ItalCook=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"529","{RefBks=[0,1],ItalAtlas=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"530","{ItalCook=[0,1],ItalAtlas=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"531","{RefBks=[0,1],ItalCook=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"532","{RefBks=[0,1],ItalArt=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"533","{ItalCook=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"534","{RefBks=[0,1],ItalCook=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"535","{RefBks=[0,1],Florence=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"536","{ItalCook=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"537","{RefBks=[0,1],ItalAtlas=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"538","{RefBks=[0,1],ItalArt=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"539","{ItalAtlas=[0,1],ItalArt=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"540","{RefBks=[0,1],ItalAtlas=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"541","{RefBks=[0,1],Florence=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"542","{ItalAtlas=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"543","{RefBks=[0,1],ItalArt=[0,1]} => {Florence=[0,1]}",1,1,1,1,2000
"544","{RefBks=[0,1],Florence=[0,1]} => {ItalArt=[0,1]}",1,1,1,1,2000
"545","{ItalArt=[0,1],Florence=[0,1]} => {RefBks=[0,1]}",1,1,1,1,2000
"546","{ArtBks=[0,1],GeogBks=[0,1]} => {ItalCook=[0,1]}",1,1,1,1,2000
"547","{ArtBks=[0,1],ItalCook=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"548","{GeogBks=[0,1],ItalCook=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
"549","{ArtBks=[0,1],GeogBks=[0,1]} => {ItalAtlas=[0,1]}",1,1,1,1,2000
"550","{ArtBks=[0,1],ItalAtlas=[0,1]} => {GeogBks=[0,1]}",1,1,1,1,2000
"551","{GeogBks=[0,1],ItalAtlas=[0,1]} => {ArtBks=[0,1]}",1,1,1,1,2000
